gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,result,averages,math score_log,reading score_log,writing score_log,averages_log
male,Group C,associate's degree,free/reduced,none,49.0,51.0,51.0,Pass,50.333333333333336,3.912023005428146,3.9512437185814275,3.9512437185814275,3.9383403137455195
female,Group C,master's degree,free/reduced,none,40.0,58.0,54.0,Pass,50.666666666666664,3.713572066704308,4.07753744390572,4.007333185232471,3.9448128282511368
male,Group D,associate's degree,free/reduced,none,52.0,57.0,50.0,Pass,53.0,3.970291913552122,4.060443010546419,3.9318256327243257,3.9889840465642745
female,Group D,some college,standard,completed,82.0,97.0,96.0,Pass,91.66666666666667,4.418840607796598,4.584967478670572,4.574710978503383,4.529008825022528
male,Group D,some high school,standard,none,81.0,78.0,78.0,Pass,79.0,4.406719247264253,4.3694478524670215,4.3694478524670215,4.382026634673881
female,Group B,high school,free/reduced,completed,30.0,44.0,36.0,Fail,34.333333333333336,3.4339872044851463,3.8066624897703196,3.6109179126442243,3.5648268054439574
male,Group E,some high school,standard,none,92.0,87.0,78.0,Pass,85.66666666666667,4.532599493153256,4.477336814478207,4.3694478524670215,4.4620693423474185
female,Group B,some high school,standard,completed,32.0,51.0,44.0,Pass,42.333333333333336,3.4965075614664802,3.9512437185814275,3.8066624897703196,3.7689221617874726
female,Group E,some college,standard,completed,73.0,78.0,76.0,Pass,75.66666666666667,4.30406509320417,4.3694478524670215,4.343805421853684,4.339467020255086
male,Group C,associate's degree,standard,none,83.0,72.0,78.0,Pass,77.66666666666667,4.430816798843313,4.290459441148391,4.3694478524670215,4.3652195163575005
female,Group B,high school,standard,none,50.0,53.0,55.0,Pass,52.666666666666664,3.9318256327243257,3.9889840465642745,4.02535169073515,3.982792076316353
female,Group D,master's degree,standard,completed,70.0,71.0,74.0,Pass,71.66666666666667,4.2626798770413155,4.276666119016055,4.31748811353631,4.28588277412098
male,Group D,associate's degree,standard,completed,67.0,54.0,63.0,Pass,61.333333333333336,4.219507705176107,4.007333185232471,4.1588830833596715,4.132496328186477
female,Group D,associate's degree,free/reduced,completed,42.0,61.0,58.0,Pass,53.666666666666664,3.7612001156935624,4.127134385045092,4.07753744390572,4.001254139156089
male,Group D,some college,free/reduced,none,59.0,62.0,61.0,Pass,60.666666666666664,4.0943445622221,4.143134726391533,4.127134385045092,4.121743536410215
female,Group B,some college,standard,none,70.0,75.0,78.0,Pass,74.33333333333333,4.2626798770413155,4.330733340286331,4.3694478524670215,4.321922710604176
male,Group B,some college,free/reduced,none,55.0,55.0,47.0,Pass,52.333333333333336,4.02535169073515,4.02535169073515,3.871201010907891,3.9765615265657175
male,Group D,associate's degree,standard,none,61.0,48.0,46.0,Pass,51.666666666666664,4.127134385045092,3.8918202981106265,3.8501476017100584,3.963982744358857
female,Group B,bachelor's degree,standard,completed,66.0,74.0,81.0,Pass,73.66666666666667,4.204692619390966,4.31748811353631,4.406719247264253,4.31303376318693
female,Group D,bachelor's degree,free/reduced,none,73.0,79.0,84.0,Pass,78.66666666666667,4.30406509320417,4.382026634673881,4.442651256490317,4.377851263263401
female,Group D,some high school,standard,none,80.0,90.0,82.0,Pass,84.0,4.394449154672439,4.51085950651685,4.418840607796598,4.442651256490317
female,Group A,some high school,free/reduced,none,38.0,43.0,43.0,Pass,41.333333333333336,3.6635616461296463,3.784189633918261,3.784189633918261,3.7455747977904816
female,Group B,associate's degree,standard,completed,52.0,66.0,73.0,Pass,63.666666666666664,3.970291913552122,4.204692619390966,4.30406509320417,4.169245870395218
male,Group C,high school,standard,completed,58.0,52.0,54.0,Pass,54.666666666666664,4.07753744390572,3.970291913552122,4.007333185232471,4.019381523748645
female,Group C,high school,standard,none,72.0,80.0,83.0,Pass,78.33333333333333,4.290459441148391,4.394449154672439,4.430816798843313,4.373658385003365
female,Group C,associate's degree,standard,completed,68.0,86.0,84.0,Pass,79.33333333333333,4.23410650459726,4.465908118654584,4.442651256490317,4.386184644822546
female,Group C,bachelor's degree,standard,completed,77.0,94.0,95.0,Pass,88.66666666666667,4.356708826689592,4.553876891600541,4.564348191467836,4.496099090933729
female,Group B,some high school,standard,none,82.0,82.0,67.99896907216495,Pass,77.33298969072165,4.418840607796598,4.418840607796598,4.234091563502525,4.360968838539469
female,Group D,associate's degree,standard,none,76.0,74.0,73.0,Pass,74.33333333333333,4.343805421853684,4.31748811353631,4.30406509320417,4.321922710604176
male,Group E,some high school,standard,completed,81.0,75.0,76.0,Pass,77.33333333333333,4.406719247264253,4.330733340286331,4.343805421853684,4.360973225476049
male,Group E,associate's degree,free/reduced,completed,46.0,43.0,44.0,Pass,44.333333333333336,3.8501476017100584,3.784189633918261,3.8066624897703196,3.8140425970679424
male,Group D,some college,standard,none,88.0,77.0,77.0,Pass,80.66666666666667,4.48863636973214,4.356708826689592,4.356708826689592,4.402645921876617
male,Group C,associate's degree,free/reduced,completed,65.0,73.0,68.0,Pass,68.66666666666667,4.189654742026425,4.30406509320417,4.23410650459726,4.243721963296702
female,Group B,bachelor's degree,standard,none,97.0,69.06494845360825,96.0,Pass,87.35498281786943,4.584967478670572,4.249422646928029,4.574710978503383,4.481362595793014
female,Group B,some college,standard,none,82.0,85.0,87.0,Pass,84.66666666666667,4.418840607796598,4.454347296253507,4.477336814478207,4.45046379622711
female,Group B,bachelor's degree,standard,completed,65.0,81.0,81.0,Pass,75.66666666666667,4.189654742026425,4.406719247264253,4.406719247264253,4.339467020255086
male,Group C,master's degree,standard,completed,91.0,85.0,85.0,Pass,87.0,4.5217885770490405,4.454347296253507,4.454347296253507,4.477336814478207
female,Group C,associate's degree,standard,completed,55.0,72.0,79.0,Pass,68.66666666666667,4.02535169073515,4.290459441148391,4.382026634673881,4.243721963296702
female,Group D,master's degree,standard,none,92.0,100.0,100.0,Pass,97.33333333333333,4.532599493153256,4.61512051684126,4.61512051684126,4.58836306767171
female,Group B,high school,standard,none,81.0,91.0,89.0,Pass,87.0,4.406719247264253,4.5217885770490405,4.499809670330265,4.477336814478207
female,Group E,associate's degree,free/reduced,completed,57.0,68.0,67.99896907216495,Pass,64.33298969072165,4.060443010546419,4.23410650459726,4.234091563502525,4.179497110712681
female,Group C,some college,standard,none,73.0,80.0,82.0,Pass,78.33333333333333,4.30406509320417,4.394449154672439,4.418840607796598,4.373658385003365
female,Group D,high school,standard,none,56.0,52.0,55.0,Pass,54.333333333333336,4.04305126783455,3.970291913552122,4.02535169073515,4.013375499688434
female,Group D,associate's degree,standard,completed,57.0,78.0,79.0,Pass,71.33333333333333,4.060443010546419,4.3694478524670215,4.382026634673881,4.28128506487235
male,Group D,associate's degree,free/reduced,none,66.0,62.0,64.0,Pass,64.0,4.204692619390966,4.143134726391533,4.174387269895637,4.174387269895637
male,Group C,high school,standard,completed,53.0,52.0,49.0,Pass,51.333333333333336,3.9889840465642745,3.970291913552122,3.912023005428146,3.9576335166801986
male,Group E,associate's degree,standard,completed,81.0,81.0,79.0,Pass,80.33333333333333,4.406719247264253,4.406719247264253,4.382026634673881,4.398555936625092
male,Group C,high school,standard,completed,75.0,69.0,68.0,Pass,70.66666666666667,4.330733340286331,4.248495242049359,4.23410650459726,4.272025739459553
male,Group A,high school,standard,completed,72.0,73.0,74.0,Pass,73.0,4.290459441148391,4.30406509320417,4.31748811353631,4.30406509320417
female,Group B,some high school,standard,none,73.0,79.0,79.0,Pass,77.0,4.30406509320417,4.382026634673881,4.382026634673881,4.356708826689592
female,Group E,some college,standard,completed,86.0,85.0,91.0,Pass,87.33333333333333,4.465908118654584,4.454347296253507,4.5217885770490405,4.481117537318112
female,Group C,bachelor's degree,standard,none,65.0,69.06494845360825,81.0,Pass,71.68831615120276,4.189654742026425,4.249422646928029,4.406719247264253,4.286180658435318
male,Group D,high school,standard,none,64.0,54.0,50.0,Pass,56.0,4.174387269895637,4.007333185232471,3.9318256327243257,4.04305126783455
female,Group B,high school,standard,none,58.0,68.0,61.0,Pass,62.333333333333336,4.07753744390572,4.23410650459726,4.127134385045092,4.148411783492376
male,Group D,some high school,standard,none,55.0,47.0,44.0,Pass,48.666666666666664,4.02535169073515,3.871201010907891,3.8066624897703196,3.905334017277349
male,Group C,associate's degree,free/reduced,completed,100.0,81.0,82.0,Pass,106.16666666666669,4.61512051684126,4.406719247264253,4.418840607796598,4.674385255009565
female,Group D,some college,free/reduced,completed,63.0,80.0,80.0,Pass,74.33333333333333,4.1588830833596715,4.394449154672439,4.394449154672439,4.321922710604176
male,Group D,high school,free/reduced,completed,73.0,68.0,66.0,Pass,69.0,4.30406509320417,4.23410650459726,4.204692619390966,4.248495242049359
female,Group C,high school,standard,none,81.0,84.0,82.0,Pass,82.33333333333333,4.406719247264253,4.442651256490317,4.418840607796598,4.422848629194137
female,Group E,high school,standard,none,74.0,81.0,71.0,Pass,75.33333333333333,4.31748811353631,4.406719247264253,4.276666119016055,4.33510971488613
female,Group C,associate's degree,standard,none,49.0,53.0,53.0,Pass,51.666666666666664,3.912023005428146,3.9889840465642745,3.9889840465642745,3.963982744358857
male,Group C,bachelor's degree,free/reduced,completed,53.0,58.0,55.0,Pass,55.333333333333336,3.9889840465642745,4.07753744390572,4.02535169073515,4.0312864262549635
male,Group D,some college,free/reduced,none,77.0,62.0,64.0,Pass,67.66666666666667,4.356708826689592,4.143134726391533,4.174387269895637,4.229263880121471
female,Group D,some college,free/reduced,none,69.0,65.0,74.0,Pass,69.33333333333333,4.248495242049359,4.189654742026425,4.31748811353631,4.253245844807957
male,Group E,bachelor's degree,standard,none,82.0,62.0,67.99896907216495,Pass,70.66632302405499,4.418840607796598,4.143134726391533,4.234091563502525,4.272020944434871
female,Group E,some college,standard,none,76.0,67.0,67.0,Pass,70.0,4.343805421853684,4.219507705176107,4.219507705176107,4.2626798770413155
female,Group B,high school,standard,none,42.0,52.0,51.0,Pass,48.333333333333336,3.7612001156935624,3.970291913552122,3.9512437185814275,3.8985999850960056
female,Group C,associate's degree,standard,none,85.0,89.0,95.0,Pass,89.66666666666667,4.454347296253507,4.499809670330265,4.564348191467836,4.507189777627888
female,Group C,high school,standard,completed,58.0,75.0,77.0,Pass,70.0,4.07753744390572,4.330733340286331,4.356708826689592,4.2626798770413155
female,Group C,high school,standard,none,59.0,72.0,68.0,Pass,66.33333333333333,4.0943445622221,4.290459441148391,4.23410650459726,4.209655408733095
female,Group C,high school,free/reduced,none,34.0,42.0,39.0,Fail,38.333333333333336,3.5553480614894135,3.7612001156935624,3.6888794541139363,3.672072335797555
male,Group C,some college,standard,none,76.0,78.0,75.0,Pass,76.33333333333333,4.343805421853684,4.3694478524670215,4.330733340286331,4.3481250829982
female,Group D,some high school,standard,none,68.0,71.0,75.0,Pass,71.33333333333333,4.23410650459726,4.276666119016055,4.330733340286331,4.28128506487235
female,Group B,some high school,free/reduced,none,72.0,81.0,79.0,Pass,77.33333333333333,4.290459441148391,4.406719247264253,4.382026634673881,4.360973225476049
female,Group C,some high school,free/reduced,none,48.0,56.0,51.0,Pass,51.666666666666664,3.8918202981106265,4.04305126783455,3.9512437185814275,3.963982744358857
male,Group C,bachelor's degree,standard,completed,94.0,90.0,67.99896907216495,Pass,83.99965635738832,4.553876891600541,4.51085950651685,4.234091563502525,4.442647213627889
male,Group D,associate's degree,standard,none,81.0,69.06494845360825,73.0,Pass,74.35498281786941,4.406719247264253,4.249422646928029,4.30406509320417,4.322210051855814
female,Group A,some high school,standard,completed,92.0,100.0,97.0,Pass,96.33333333333333,4.532599493153256,4.61512051684126,4.584967478670572,4.578141513600172
male,Group E,some college,standard,completed,81.0,74.0,71.0,Pass,75.33333333333333,4.406719247264253,4.31748811353631,4.276666119016055,4.33510971488613
female,Group C,some high school,free/reduced,completed,30.0,40.0,44.0,Fail,37.666666666666664,3.4339872044851463,3.713572066704308,3.8066624897703196,3.654977902438255
female,Group D,some college,free/reduced,none,58.0,67.0,62.0,Pass,62.333333333333336,4.07753744390572,4.219507705176107,4.143134726391533,4.148411783492376
female,Group C,some college,standard,none,73.0,76.0,78.0,Pass,75.66666666666667,4.30406509320417,4.343805421853684,4.3694478524670215,4.339467020255086
male,Group E,some high school,standard,completed,68.0,51.0,57.0,Pass,58.666666666666664,4.23410650459726,3.9512437185814275,4.060443010546419,4.088773517172645
female,Group C,high school,free/reduced,completed,50.0,66.0,64.0,Pass,60.0,3.9318256327243257,4.204692619390966,4.174387269895637,4.110873864173311
male,Group B,associate's degree,standard,completed,65.0,65.0,63.0,Pass,64.33333333333333,4.189654742026425,4.189654742026425,4.1588830833596715,4.179502370562408
male,Group C,some college,free/reduced,none,63.0,61.0,54.0,Pass,59.333333333333336,4.1588830833596715,4.127134385045092,4.007333185232471,4.099884742597716
female,Group C,high school,standard,none,66.0,69.06494845360825,76.0,Pass,70.35498281786941,4.204692619390966,4.249422646928029,4.343805421853684,4.2676671777544755
female,Group E,master's degree,free/reduced,none,56.0,72.0,65.0,Pass,64.33333333333333,4.04305126783455,4.290459441148391,4.189654742026425,4.179502370562408
male,Group E,associate's degree,standard,completed,94.0,85.0,82.0,Pass,87.0,4.553876891600541,4.454347296253507,4.418840607796598,4.477336814478207
female,Group C,associate's degree,standard,none,66.0,77.0,73.0,Pass,72.0,4.204692619390966,4.356708826689592,4.30406509320417,4.290459441148391
female,Group C,associate's degree,standard,completed,67.0,84.0,86.0,Pass,79.0,4.219507705176107,4.442651256490317,4.465908118654584,4.382026634673881
male,Group D,bachelor's degree,free/reduced,completed,74.0,79.0,75.0,Pass,76.0,4.31748811353631,4.382026634673881,4.330733340286331,4.343805421853684
female,Group C,bachelor's degree,standard,none,67.0,69.0,75.0,Pass,70.33333333333333,4.219507705176107,4.248495242049359,4.330733340286331,4.267363726353742
male,Group C,bachelor's degree,standard,completed,63.0,64.0,66.0,Pass,64.33333333333333,4.1588830833596715,4.174387269895637,4.204692619390966,4.179502370562408
male,Group D,some college,standard,none,76.0,64.0,66.0,Pass,68.66666666666667,4.343805421853684,4.174387269895637,4.204692619390966,4.243721963296702
male,Group A,associate's degree,free/reduced,completed,79.0,82.0,82.0,Pass,81.0,4.382026634673881,4.418840607796598,4.418840607796598,4.406719247264253
female,Group B,some high school,free/reduced,completed,52.0,67.0,72.0,Pass,63.666666666666664,3.970291913552122,4.219507705176107,4.290459441148391,4.169245870395218
female,Group A,some high school,standard,none,71.0,83.0,77.0,Pass,77.0,4.276666119016055,4.430816798843313,4.356708826689592,4.356708826689592
male,Group B,bachelor's degree,free/reduced,none,88.0,75.0,76.0,Pass,79.66666666666667,4.48863636973214,4.330733340286331,4.343805421853684,4.390325437488577
male,Group D,some college,standard,none,68.0,59.0,62.0,Pass,63.0,4.23410650459726,4.0943445622221,4.143134726391533,4.1588830833596715
female,Group D,high school,standard,completed,69.0,77.0,78.0,Pass,74.66666666666667,4.248495242049359,4.356708826689592,4.3694478524670215,4.326337728813293
female,Group D,some college,standard,none,77.0,68.0,77.0,Pass,74.0,4.356708826689592,4.23410650459726,4.356708826689592,4.31748811353631
male,Group E,bachelor's degree,standard,none,68.0,68.0,64.0,Pass,66.66666666666667,4.23410650459726,4.23410650459726,4.174387269895637,4.214593690373678
female,Group B,some high school,standard,none,66.0,69.0,68.0,Pass,67.66666666666667,4.204692619390966,4.248495242049359,4.23410650459726,4.229263880121471
female,Group C,associate's degree,standard,none,59.0,66.0,67.0,Pass,64.0,4.0943445622221,4.204692619390966,4.219507705176107,4.174387269895637
male,Group A,associate's degree,free/reduced,none,62.0,61.0,55.0,Pass,59.333333333333336,4.143134726391533,4.127134385045092,4.02535169073515,4.099884742597716
female,Group C,high school,free/reduced,none,63.0,69.0,74.0,Pass,68.66666666666667,4.1588830833596715,4.248495242049359,4.31748811353631,4.243721963296702
female,Group E,high school,free/reduced,none,64.0,62.0,68.0,Pass,64.66666666666667,4.174387269895637,4.143134726391533,4.23410650459726,4.1845914400698785
male,Group D,master's degree,standard,none,82.0,82.0,74.0,Pass,79.33333333333333,4.418840607796598,4.418840607796598,4.31748811353631,4.386184644822546
male,Group B,some college,free/reduced,completed,60.0,62.0,60.0,Pass,60.666666666666664,4.110873864173311,4.143134726391533,4.110873864173311,4.121743536410215
male,Group D,some college,standard,none,71.0,49.0,52.0,Pass,57.333333333333336,4.276666119016055,3.912023005428146,3.970291913552122,4.0661736852554045
male,Group B,associate's degree,free/reduced,completed,58.0,57.0,53.0,Pass,56.0,4.07753744390572,4.060443010546419,3.9889840465642745,4.04305126783455
female,Group E,associate's degree,standard,none,100.0,100.0,100.0,Pass,100.0,4.61512051684126,4.61512051684126,4.61512051684126,4.61512051684126
female,Group D,some high school,standard,none,59.0,58.0,59.0,Pass,58.666666666666664,4.0943445622221,4.07753744390572,4.0943445622221,4.088773517172645
female,Group C,master's degree,standard,completed,54.0,69.06494845360825,67.0,Pass,63.35498281786942,4.007333185232471,4.249422646928029,4.219507705176107,4.164414364111474
female,Group A,master's degree,standard,none,50.0,53.0,58.0,Pass,53.666666666666664,3.9318256327243257,3.9889840465642745,4.07753744390572,4.001254139156089
female,Group E,high school,free/reduced,completed,66.0,74.0,78.0,Pass,72.66666666666667,4.204692619390966,4.31748811353631,4.3694478524670215,4.299550412849643
male,Group C,associate's degree,free/reduced,none,55.0,61.0,54.0,Pass,56.666666666666664,4.02535169073515,4.127134385045092,4.007333185232471,4.054679305829669
female,Group C,some college,standard,none,83.0,83.0,90.0,Pass,85.33333333333333,4.430816798843313,4.430816798843313,4.51085950651685,4.458215773031428
male,Group A,bachelor's degree,standard,none,66.0,64.0,62.0,Pass,64.0,4.204692619390966,4.174387269895637,4.143134726391533,4.174387269895637
male,Group D,some high school,standard,completed,62.0,66.0,68.0,Pass,65.33333333333333,4.143134726391533,4.204692619390966,4.23410650459726,4.194692536056382
female,Group B,high school,standard,none,62.0,62.0,63.0,Pass,62.333333333333336,4.143134726391533,4.143134726391533,4.1588830833596715,4.148411783492376
female,Group E,associate's degree,free/reduced,completed,83.0,86.0,88.0,Pass,85.66666666666667,4.430816798843313,4.465908118654584,4.48863636973214,4.4620693423474185
female,Group D,some college,free/reduced,none,60.0,66.0,70.0,Pass,65.33333333333333,4.110873864173311,4.204692619390966,4.2626798770413155,4.194692536056382
male,Group C,some college,standard,none,53.0,44.0,42.0,Pass,46.333333333333336,3.9889840465642745,3.8066624897703196,3.7612001156935624,3.8572147689331513
female,Group D,some high school,standard,none,59.0,72.0,80.0,Pass,70.33333333333333,4.0943445622221,4.290459441148391,4.394449154672439,4.267363726353742
male,Group C,associate's degree,standard,none,49.0,51.0,43.0,Pass,47.666666666666664,3.912023005428146,3.9512437185814275,3.784189633918261,3.884994333040227
female,Group C,bachelor's degree,free/reduced,none,50.0,60.0,59.0,Pass,56.333333333333336,3.9318256327243257,4.110873864173311,4.0943445622221,4.048882188145344
male,Group E,associate's degree,free/reduced,completed,91.0,73.0,80.0,Pass,81.33333333333333,4.5217885770490405,4.30406509320417,4.394449154672439,4.410776047959867
male,Group B,some college,standard,none,47.0,43.0,41.0,Pass,43.666666666666664,3.871201010907891,3.784189633918261,3.7376696182833684,3.7992275112828016
male,Group B,associate's degree,free/reduced,none,67.0,62.0,60.0,Pass,63.0,4.219507705176107,4.143134726391533,4.110873864173311,4.1588830833596715
female,Group B,some high school,standard,none,57.0,67.0,72.0,Pass,65.33333333333333,4.060443010546419,4.219507705176107,4.290459441148391,4.194692536056382
female,Group D,some college,free/reduced,none,71.0,83.0,83.0,Pass,79.0,4.276666119016055,4.430816798843313,4.430816798843313,4.382026634673881
female,Group E,associate's degree,standard,completed,65.0,75.0,77.0,Pass,72.33333333333333,4.189654742026425,4.330733340286331,4.356708826689592,4.295015257684252
male,Group B,some college,free/reduced,none,54.0,54.0,45.0,Pass,51.0,4.007333185232471,4.007333185232471,3.828641396489095,3.9512437185814275
male,Group C,bachelor's degree,free/reduced,none,37.0,56.0,47.0,Pass,46.666666666666664,3.6375861597263857,4.04305126783455,3.871201010907891,3.8642323415917974
male,Group C,high school,free/reduced,none,62.0,55.0,55.0,Pass,57.333333333333336,4.143134726391533,4.02535169073515,4.02535169073515,4.0661736852554045
male,Group B,some high school,standard,completed,94.0,86.0,87.0,Pass,89.0,4.553876891600541,4.465908118654584,4.477336814478207,4.499809670330265
male,Group D,bachelor's degree,free/reduced,completed,39.0,42.0,38.0,Fail,39.666666666666664,3.6888794541139363,3.7612001156935624,3.6635616461296463,3.7054087560651467
female,Group E,some college,free/reduced,none,71.0,76.0,70.0,Pass,72.33333333333333,4.276666119016055,4.343805421853684,4.2626798770413155,4.295015257684252
female,Group D,some college,free/reduced,none,65.0,81.0,77.0,Pass,74.33333333333333,4.189654742026425,4.406719247264253,4.356708826689592,4.321922710604176
female,Group E,some college,free/reduced,completed,75.0,88.0,85.0,Pass,82.66666666666667,4.330733340286331,4.48863636973214,4.454347296253507,4.426840650463674
female,Group C,some college,free/reduced,none,32.0,39.0,33.0,Fail,34.666666666666664,3.4965075614664802,3.6888794541139363,3.5263605246161616,3.574216545793796
male,Group C,some college,standard,none,53.0,69.06494845360825,37.0,Pass,53.021649484536084,3.9889840465642745,4.249422646928029,3.6375861597263857,3.989384882599074
male,Group A,some college,standard,none,53.0,43.0,43.0,Pass,46.333333333333336,3.9889840465642745,3.784189633918261,3.784189633918261,3.8572147689331513
male,Group A,bachelor's degree,standard,completed,87.0,84.0,87.0,Pass,86.0,4.477336814478207,4.442651256490317,4.477336814478207,4.465908118654584
male,Group E,bachelor's degree,standard,completed,76.0,62.0,66.0,Pass,68.0,4.343805421853684,4.143134726391533,4.204692619390966,4.23410650459726
female,Group D,bachelor's degree,free/reduced,none,78.0,90.0,93.0,Pass,87.0,4.3694478524670215,4.51085950651685,4.543294782270004,4.477336814478207
male,Group D,bachelor's degree,standard,none,75.0,73.0,74.0,Pass,74.0,4.330733340286331,4.30406509320417,4.31748811353631,4.31748811353631
female,Group C,some college,standard,none,58.0,67.0,72.0,Pass,65.66666666666667,4.07753744390572,4.219507705176107,4.290459441148391,4.199705077879927
male,Group B,associate's degree,standard,none,48.0,43.0,45.0,Pass,45.333333333333336,3.8918202981106265,3.784189633918261,3.828641396489095,3.835861644462582
male,Group D,master's degree,standard,none,73.0,70.0,75.0,Pass,72.66666666666667,4.30406509320417,4.2626798770413155,4.330733340286331,4.299550412849643
female,Group C,some college,standard,completed,69.0,90.0,88.0,Pass,82.33333333333333,4.248495242049359,4.51085950651685,4.48863636973214,4.422848629194137
female,Group E,high school,free/reduced,none,57.0,58.0,57.0,Pass,57.333333333333336,4.060443010546419,4.07753744390572,4.060443010546419,4.0661736852554045
male,Group B,some high school,standard,completed,79.0,85.0,86.0,Pass,83.33333333333333,4.382026634673881,4.454347296253507,4.465908118654584,4.43477720005941
female,Group C,some college,standard,none,63.0,74.0,74.0,Pass,70.33333333333333,4.1588830833596715,4.31748811353631,4.31748811353631,4.267363726353742
female,Group B,associate's degree,standard,none,47.0,49.0,50.0,Pass,48.666666666666664,3.871201010907891,3.912023005428146,3.9318256327243257,3.905334017277349
male,Group D,some high school,standard,completed,74.0,71.0,78.0,Pass,74.33333333333333,4.31748811353631,4.276666119016055,4.3694478524670215,4.321922710604176
male,Group E,some college,standard,none,97.0,87.0,82.0,Pass,88.66666666666667,4.584967478670572,4.477336814478207,4.418840607796598,4.496099090933729
female,Group B,some high school,free/reduced,none,49.0,58.0,55.0,Pass,54.0,3.912023005428146,4.07753744390572,4.02535169073515,4.007333185232471
male,Group C,master's degree,standard,none,79.0,78.0,77.0,Pass,78.0,4.382026634673881,4.3694478524670215,4.356708826689592,4.3694478524670215
male,Group C,some high school,free/reduced,none,69.0,71.0,65.0,Pass,68.33333333333333,4.248495242049359,4.276666119016055,4.189654742026425,4.238925791033208
female,Group C,associate's degree,free/reduced,none,53.0,61.0,62.0,Pass,58.666666666666664,3.9889840465642745,4.127134385045092,4.143134726391533,4.088773517172645
male,Group C,high school,standard,completed,69.0,58.0,53.0,Pass,60.0,4.248495242049359,4.07753744390572,3.9889840465642745,4.110873864173311
male,Group C,high school,free/reduced,none,30.0,34.0,36.0,Fail,32.333333333333336,3.4339872044851463,3.5553480614894135,3.6109179126442243,3.506557897319982
female,Group D,some high school,free/reduced,completed,35.0,55.0,60.0,Pass,50.0,3.58351893845611,4.02535169073515,4.110873864173311,3.9318256327243257
female,Group B,some high school,free/reduced,completed,63.0,78.0,79.0,Pass,73.33333333333333,4.1588830833596715,4.3694478524670215,4.382026634673881,4.308559482792009
male,Group B,bachelor's degree,free/reduced,none,48.0,51.0,67.99896907216495,Pass,55.66632302405498,3.8918202981106265,3.9512437185814275,4.234091563502525,4.037180084082381
female,Group C,high school,standard,none,72.0,80.0,75.0,Pass,75.66666666666667,4.290459441148391,4.394449154672439,4.330733340286331,4.339467020255086
female,Group B,high school,standard,none,66.0,72.0,70.0,Pass,69.33333333333333,4.204692619390966,4.290459441148391,4.2626798770413155,4.253245844807957
female,Group E,bachelor's degree,standard,none,80.0,83.0,83.0,Pass,82.0,4.394449154672439,4.430816798843313,4.430816798843313,4.418840607796598
male,Group A,some college,standard,completed,78.0,72.0,70.0,Pass,73.33333333333333,4.3694478524670215,4.290459441148391,4.2626798770413155,4.308559482792009
male,Group C,high school,standard,none,71.0,66.0,65.0,Pass,67.33333333333333,4.276666119016055,4.204692619390966,4.189654742026425,4.2243976904702984
female,Group D,master's degree,standard,none,54.0,60.0,63.0,Pass,59.0,4.007333185232471,4.110873864173311,4.1588830833596715,4.0943445622221
female,Group C,associate's degree,free/reduced,none,57.0,78.0,67.0,Pass,67.33333333333333,4.060443010546419,4.3694478524670215,4.219507705176107,4.2243976904702984
female,Group D,some college,standard,none,65.0,70.0,71.0,Pass,68.66666666666667,4.189654742026425,4.2626798770413155,4.276666119016055,4.243721963296702
male,Group C,high school,free/reduced,completed,53.0,51.0,51.0,Pass,51.666666666666664,3.9889840465642745,3.9512437185814275,3.9512437185814275,3.963982744358857
female,Group D,high school,free/reduced,none,39.0,52.0,46.0,Pass,45.666666666666664,3.6888794541139363,3.970291913552122,3.8501476017100584,3.8430301339411947
female,Group D,associate's degree,free/reduced,none,55.0,76.0,76.0,Pass,69.0,4.02535169073515,4.343805421853684,4.343805421853684,4.248495242049359
female,Group D,associate's degree,standard,none,59.0,70.0,65.0,Pass,64.66666666666667,4.0943445622221,4.2626798770413155,4.189654742026425,4.1845914400698785
female,Group B,high school,free/reduced,none,60.0,72.0,68.0,Pass,66.66666666666667,4.110873864173311,4.290459441148391,4.23410650459726,4.214593690373678
female,Group B,associate's degree,standard,none,49.0,52.0,54.0,Pass,51.666666666666664,3.912023005428146,3.970291913552122,4.007333185232471,3.963982744358857
female,Group B,high school,free/reduced,none,30.0,31.5,28.0,Fail,30.166666666666654,3.4339872044851463,3.481240089335692,3.367295829986474,3.439349147626531
female,Group D,master's degree,free/reduced,none,40.0,59.0,54.0,Pass,51.0,3.713572066704308,4.0943445622221,4.007333185232471,3.9512437185814275
female,Group C,bachelor's degree,free/reduced,completed,74.0,86.0,89.0,Pass,83.0,4.31748811353631,4.465908118654584,4.499809670330265,4.430816798843313
male,Group E,some college,standard,none,59.0,51.0,43.0,Pass,51.0,4.0943445622221,3.9512437185814275,3.784189633918261,3.9512437185814275
female,Group E,bachelor's degree,free/reduced,completed,92.0,100.0,100.0,Pass,97.33333333333333,4.532599493153256,4.61512051684126,4.61512051684126,4.58836306767171
male,Group C,some college,free/reduced,none,80.0,64.0,66.0,Pass,70.0,4.394449154672439,4.174387269895637,4.204692619390966,4.2626798770413155
male,Group C,bachelor's degree,standard,completed,96.0,69.06494845360825,92.0,Pass,85.68831615120276,4.574710978503383,4.249422646928029,4.532599493153256,4.462319112896805
male,Group E,some college,standard,completed,85.0,75.0,68.0,Pass,76.0,4.454347296253507,4.330733340286331,4.23410650459726,4.343805421853684
